id_pesquisa,ano,sigla_uf,nome_municipio,cargo,data,data_referencia,instituto,contratante,orgao_registro,numero_registro,quantidade_entrevistas,margem_mais,margem_menos,tipo,turno,tipo_voto,id_cenario,descricao_cenario,id_candidato_poder360,nome_candidato,sigla_partido,condicao,percentual
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,5716,Gisela Simona,Pros,0,4.7
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,5053,branco / nulo / nenhum,N/A,1,4.9
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,2374,Dorileo Leal,PSDB,0,2.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,1210,não sabe / não respondeu,N/A,1,25.1
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,2585,Emanuel Pinheiro,MDB,0,38.7
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,3258,Julier Sebastião,PT,0,0.7
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,5722,Fabio Garcia,DEM,0,1.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,5723,Felipe Wellaton,Cidadania,0,0.8
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,estimulada,1,votos totais,23516,cenário 1 - estimulada - 1º turno,4209,Roberto França,Patriota,0,13.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5716,Gisela Simona,Pros,0,2.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5725,Fábio Garcia,DEM,0,0.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,1210,não sabe / não respondeu,N/A,1,65.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,3258,Julier Sebastião,PT,0,0.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5716,Gisela Simona,Pros,0,2.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,209,branco / nulo,N/A,1,3.4
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,4209,Roberto França,Patriota,0,4.4
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,2585,Emanuel Pinheiro,MDB,0,21.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,2585,Emanuel Pinheiro,MDB,0,21.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,2374,Dorileo Leal,PSDB,0,0.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,2374,Dorileo Leal,PSDB,0,0.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,1323,Procurador Mauro,Psol,0,0.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,209,branco / nulo,N/A,1,3.4
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5724,Ulisses Moraes,PSL,0,0.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5715,Abílio Júnior,Podemos,0,1.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,1323,Procurador Mauro,Psol,0,0.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,1210,não sabe / não respondeu,N/A,1,65.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,4209,Roberto França,Patriota,0,4.4
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5724,Ulisses Moraes,PSL,0,0.2
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5725,Fábio Garcia,DEM,0,0.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,5715,Abílio Júnior,Podemos,0,1.5
9404,2020,MT,Cuiabá,prefeito,2020-09-07,5-7.set.2020,Malujoa Comunicações,Malujoa Comunicações,TSE,MT-05388/2020,,4.0,4.0,espontânea,1,votos totais,23517,cenário 1 - espontânea - 1º turno,3258,Julier Sebastião,PT,0,0.2
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,1399,Renato Roseno,Psol,0,2.0
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,2102,Capitão Wagner,Pros,0,34.3
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5744,Anizio,PC do B,0,0.5
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5746,Paula Colares,UP,0,0.1
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5745,Samuel Braga,Patriota,0,0.8
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5743,Heitor Freire,PSL,0,0.5
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5740,Sarto,PDT,0,4.3
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,641,Heitor Ferrer,SD,0,5.8
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5422,branco / nulo / indeciso,N/A,1,24.4
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,972,Luizianne Lins,PT,0,25.2
9413,2020,CE,Fortaleza,prefeito,2020-09-22,19-22.set.2020,Zaytec,Partidos dos Trabalhadores,TSE,CE-00921/2020,,2.8,2.8,estimulada,1,votos totais,23532,cenário 1 - estimulada - 1º turno,5742,Celio Studart,PV,0,2.1
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,73,Alfredo Nascimento,PL,0,2.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,4837,David Almeida,Avante,0,15.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,5749,Carol Braz,PSC,0,0.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,5500,Felipe Souza,Patriota,0,1.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,1046,Marcos Rotta,DEM,0,3.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,5497,Capitão Alberto Neto,Republicanos,0,4.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,284,Chico Preto,DC,0,1.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,5498,Josué Neto,PRTB,0,4.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,209,branco / nulo,N/A,1,13.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,657,Hissa Abrahão,PDT,0,2.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,3168,José Ricardo,PT,0,6.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,425,Eduardo Braga,MDB,0,6.0
9417,2020,AM,Manaus,prefeito,2020-06-10,8-10.jun.2020,Real Time Big Data,Real Time Big Data,TSE,AM-04122/2020,,3.0,3.0,estimulada,1,votos totais,23538,cenário 1 - estimulada - 1º turno,5501,Romero Reis,Novo,0,2.0
